"id","youth","ethnicity","village","item","item_name","item_index","y"
"48484",2,1,"Bokulu",19,"biscuit_sm",17,3
"48484",2,1,"Bokulu",10,"fish_sm",13,3
"48484",2,1,"Bokulu",54,"duiker_lg",12,2
"19800",2,1,"Bokulu",66,"cube_lg",16,1
"19800",2,1,"Bokulu",49,"mangbele_lg",8,2
"19800",2,1,"Bokulu",62,"cash_sm",5,2
"19800",2,1,"Bokulu",19,"biscuit_sm",17,3
"19800",2,1,"Bokulu",55,"fish_lg",14,2
"19800",2,1,"Bokulu",68,"bread_sm",1,1
"19800",2,1,"Bokulu",51,"honey_lg",10,2
"19800",2,1,"Bokulu",10,"fish_sm",13,3
"19800",2,1,"Bokulu",53,"duiker_sm",11,1
"19800",2,1,"Bokulu",69,"bread_lg",2,2
"19800",2,1,"Bokulu",63,"cash_lg",6,3
"19800",2,1,"Bokulu",20,"honey_sm",9,2
"19800",2,1,"Bokulu",65,"cube_sm",15,2
"19800",2,1,"Bokulu",60,"sardines_lg",4,3
"19800",2,1,"Bokulu",57,"biscuit_lg",18,1
"19800",2,1,"Bokulu",48,"mangbele_sm",7,2
"19800",2,1,"Bokulu",59,"sardines_sm",3,3
"19800",2,1,"Bokulu",54,"duiker_lg",12,2
"98738",2,1,"Bokulu",53,"duiker_sm",11,2
"98738",2,1,"Bokulu",69,"bread_lg",2,1
"98738",2,1,"Bokulu",10,"fish_sm",13,2
"98738",2,1,"Bokulu",51,"honey_lg",10,3
"98738",2,1,"Bokulu",68,"bread_sm",1,2
"98738",2,1,"Bokulu",55,"fish_lg",14,2
"98738",2,1,"Bokulu",60,"sardines_lg",4,3
"98738",2,1,"Bokulu",65,"cube_sm",15,1
"98738",2,1,"Bokulu",20,"honey_sm",9,2
"98738",2,1,"Bokulu",63,"cash_lg",6,2
"98738",2,1,"Bokulu",54,"duiker_lg",12,3
"98738",2,1,"Bokulu",59,"sardines_sm",3,2
"98738",2,1,"Bokulu",48,"mangbele_sm",7,1
"98738",2,1,"Bokulu",57,"biscuit_lg",18,3
"98738",2,1,"Bokulu",49,"mangbele_lg",8,2
"98738",2,1,"Bokulu",62,"cash_sm",5,2
"98738",2,1,"Bokulu",19,"biscuit_sm",17,3
"98738",2,1,"Bokulu",66,"cube_lg",16,1
"42343",2,1,"Bokulu",54,"duiker_lg",12,2
"42343",2,1,"Bokulu",10,"fish_sm",13,2
"42343",2,1,"Bokulu",68,"bread_sm",1,2
"42343",2,1,"Bokulu",48,"mangbele_sm",7,3
"42343",2,1,"Bokulu",49,"mangbele_lg",8,1
"42343",2,1,"Bokulu",19,"biscuit_sm",17,2
"42343",2,1,"Bokulu",55,"fish_lg",14,2
"42343",2,1,"Bokulu",69,"bread_lg",2,3
"42343",2,1,"Bokulu",57,"biscuit_lg",18,1
"42343",2,1,"Bokulu",63,"cash_lg",6,2
"42343",2,1,"Bokulu",53,"duiker_sm",11,2
"42343",2,1,"Bokulu",62,"cash_sm",5,2
"42343",2,1,"Bokulu",20,"honey_sm",9,2
"42343",2,1,"Bokulu",51,"honey_lg",10,1
"42343",2,1,"Bokulu",66,"cube_lg",16,1
"42343",2,1,"Bokulu",59,"sardines_sm",3,2
"42343",2,1,"Bokulu",65,"cube_sm",15,3
"42343",2,1,"Bokulu",60,"sardines_lg",4,2
"82618",2,2,"Bokulu",62,"cash_sm",5,2
"82618",2,2,"Bokulu",57,"biscuit_lg",18,3
"82618",2,2,"Bokulu",63,"cash_lg",6,1
"82618",2,2,"Bokulu",69,"bread_lg",2,1
"82618",2,2,"Bokulu",20,"honey_sm",9,2
"82618",2,2,"Bokulu",51,"honey_lg",10,3
"82618",2,2,"Bokulu",48,"mangbele_sm",7,2
"82618",2,2,"Bokulu",68,"bread_sm",1,2
"82618",2,2,"Bokulu",10,"fish_sm",13,3
"82618",2,2,"Bokulu",59,"sardines_sm",3,1
"82618",2,2,"Bokulu",19,"biscuit_sm",17,3
"82618",2,2,"Bokulu",54,"duiker_lg",12,2
"82618",2,2,"Bokulu",53,"duiker_sm",11,2
"82618",2,2,"Bokulu",60,"sardines_lg",4,1
"82618",2,2,"Bokulu",65,"cube_sm",15,2
"82618",2,2,"Bokulu",66,"cube_lg",16,2
"82618",2,2,"Bokulu",55,"fish_lg",14,2
"82618",2,2,"Bokulu",49,"mangbele_lg",8,1
"85423",2,2,"Bokulu",55,"fish_lg",14,3
"85423",2,2,"Bokulu",60,"sardines_lg",4,2
"85423",2,2,"Bokulu",49,"mangbele_lg",8,3
"85423",2,2,"Bokulu",65,"cube_sm",15,1
"85423",2,2,"Bokulu",19,"biscuit_sm",17,3
"85423",2,2,"Bokulu",66,"cube_lg",16,2
"85423",2,2,"Bokulu",69,"bread_lg",2,2
"85423",2,2,"Bokulu",57,"biscuit_lg",18,3
"85423",2,2,"Bokulu",51,"honey_lg",10,2
"85423",2,2,"Bokulu",62,"cash_sm",5,1
"85423",2,2,"Bokulu",63,"cash_lg",6,2
"85423",2,2,"Bokulu",48,"mangbele_sm",7,2
"85423",2,2,"Bokulu",68,"bread_sm",1,1
"85423",2,2,"Bokulu",20,"honey_sm",9,2
"85423",2,2,"Bokulu",10,"fish_sm",13,2
"85423",2,2,"Bokulu",59,"sardines_sm",3,3
"85423",2,2,"Bokulu",54,"duiker_lg",12,2
"85423",2,2,"Bokulu",53,"duiker_sm",11,1
"52140",2,2,"Bokulu",65,"cube_sm",15,3
"52140",2,2,"Bokulu",66,"cube_lg",16,2
"52140",2,2,"Bokulu",48,"mangbele_sm",7,3
"52140",2,2,"Bokulu",57,"biscuit_lg",18,1
"52140",2,2,"Bokulu",59,"sardines_sm",3,2
"52140",2,2,"Bokulu",60,"sardines_lg",4,2
"52140",2,2,"Bokulu",54,"duiker_lg",12,3
"52140",2,2,"Bokulu",10,"fish_sm",13,3
"52140",2,2,"Bokulu",49,"mangbele_lg",8,1
"52140",2,2,"Bokulu",19,"biscuit_sm",17,2
"52140",2,2,"Bokulu",68,"bread_sm",1,1
"52140",2,2,"Bokulu",55,"fish_lg",14,1
"52140",2,2,"Bokulu",62,"cash_sm",5,2
"52140",2,2,"Bokulu",53,"duiker_sm",11,2
"52140",2,2,"Bokulu",20,"honey_sm",9,2
"52140",2,2,"Bokulu",51,"honey_lg",10,3
"52140",2,2,"Bokulu",63,"cash_lg",6,1
"52140",2,2,"Bokulu",69,"bread_lg",2,2
"23391",2,2,"Bokulu",60,"sardines_lg",4,2
"23391",2,2,"Bokulu",54,"duiker_lg",12,3
"23391",2,2,"Bokulu",65,"cube_sm",15,2
"23391",2,2,"Bokulu",55,"fish_lg",14,1
"23391",2,2,"Bokulu",10,"fish_sm",13,2
"23391",2,2,"Bokulu",51,"honey_lg",10,1
"23391",2,2,"Bokulu",69,"bread_lg",2,2
"23391",2,2,"Bokulu",53,"duiker_sm",11,3
"23391",2,2,"Bokulu",66,"cube_lg",16,2
"23391",2,2,"Bokulu",62,"cash_sm",5,2
"23391",2,2,"Bokulu",49,"mangbele_lg",8,1
"23391",2,2,"Bokulu",19,"biscuit_sm",17,3
"23391",2,2,"Bokulu",57,"biscuit_lg",18,1
"23391",2,2,"Bokulu",63,"cash_lg",6,2
"23391",2,2,"Bokulu",59,"sardines_sm",3,1
"23391",2,2,"Bokulu",48,"mangbele_sm",7,3
"23391",2,2,"Bokulu",68,"bread_sm",1,2
"23391",2,2,"Bokulu",20,"honey_sm",9,2
"03738",2,2,"Bokulu",49,"mangbele_lg",8,3
"03738",2,2,"Bokulu",20,"honey_sm",9,2
"03738",2,2,"Bokulu",53,"duiker_sm",11,1
"03738",2,2,"Bokulu",69,"bread_lg",2,2
"03738",2,2,"Bokulu",51,"honey_lg",10,3
"03738",2,2,"Bokulu",68,"bread_sm",1,2
"03738",2,2,"Bokulu",55,"fish_lg",14,1
"03738",2,2,"Bokulu",60,"sardines_lg",4,2
"03738",2,2,"Bokulu",57,"biscuit_lg",18,3
"03738",2,2,"Bokulu",59,"sardines_sm",3,2
"03738",2,2,"Bokulu",10,"fish_sm",13,2
"03738",2,2,"Bokulu",65,"cube_sm",15,3
"03738",2,2,"Bokulu",19,"biscuit_sm",17,1
"03738",2,2,"Bokulu",62,"cash_sm",5,2
"03738",2,2,"Bokulu",54,"duiker_lg",12,2
"03738",2,2,"Bokulu",48,"mangbele_sm",7,1
"03738",2,2,"Bokulu",66,"cube_lg",16,2
"03738",2,2,"Bokulu",63,"cash_lg",6,3
"75273",2,2,"Bokulu",54,"duiker_lg",12,2
"75273",2,2,"Bokulu",59,"sardines_sm",3,3
"75273",2,2,"Bokulu",48,"mangbele_sm",7,2
"75273",2,2,"Bokulu",57,"biscuit_lg",18,1
"75273",2,2,"Bokulu",60,"sardines_lg",4,3
"75273",2,2,"Bokulu",65,"cube_sm",15,2
"75273",2,2,"Bokulu",20,"honey_sm",9,2
"75273",2,2,"Bokulu",63,"cash_lg",6,3
"75273",2,2,"Bokulu",69,"bread_lg",2,2
"75273",2,2,"Bokulu",53,"duiker_sm",11,1
"75273",2,2,"Bokulu",10,"fish_sm",13,3
"75273",2,2,"Bokulu",51,"honey_lg",10,2
"75273",2,2,"Bokulu",68,"bread_sm",1,1
"75273",2,2,"Bokulu",55,"fish_lg",14,2
"75273",2,2,"Bokulu",19,"biscuit_sm",17,3
"75273",2,2,"Bokulu",62,"cash_sm",5,2
"75273",2,2,"Bokulu",49,"mangbele_lg",8,2
"75273",2,2,"Bokulu",66,"cube_lg",16,1
"79949",2,2,"Bokulu",62,"cash_sm",5,2
"79949",2,2,"Bokulu",63,"cash_lg",6,1
"79949",2,2,"Bokulu",19,"biscuit_sm",17,3
"79949",2,2,"Bokulu",49,"mangbele_lg",8,3
"79949",2,2,"Bokulu",68,"bread_sm",1,2
"79949",2,2,"Bokulu",59,"sardines_sm",3,2
"79949",2,2,"Bokulu",48,"mangbele_sm",7,1
"79949",2,2,"Bokulu",20,"honey_sm",9,2
"79949",2,2,"Bokulu",54,"duiker_lg",12,2
"79949",2,2,"Bokulu",65,"cube_sm",15,NA
"79949",2,2,"Bokulu",55,"fish_lg",14,1
"79949",2,2,"Bokulu",10,"fish_sm",13,2
"79949",2,2,"Bokulu",53,"duiker_sm",11,3
"79949",2,2,"Bokulu",60,"sardines_lg",4,2
"79949",2,2,"Bokulu",66,"cube_lg",16,1
"79949",2,2,"Bokulu",51,"honey_lg",10,2
"79949",2,2,"Bokulu",69,"bread_lg",2,1
"79949",2,2,"Bokulu",57,"biscuit_lg",18,2
"49723",2,2,"Bokulu",66,"cube_lg",16,1
"49723",2,2,"Bokulu",19,"biscuit_sm",17,3
"49723",2,2,"Bokulu",62,"cash_sm",5,2
"49723",2,2,"Bokulu",49,"mangbele_lg",8,2
"49723",2,2,"Bokulu",57,"biscuit_lg",18,3
"49723",2,2,"Bokulu",48,"mangbele_sm",7,1
"49723",2,2,"Bokulu",59,"sardines_sm",3,2
"49723",2,2,"Bokulu",54,"duiker_lg",12,3
"49723",2,2,"Bokulu",63,"cash_lg",6,2
"49723",2,2,"Bokulu",20,"honey_sm",9,2
"49723",2,2,"Bokulu",65,"cube_sm",15,1
"49723",2,2,"Bokulu",60,"sardines_lg",4,3
"49723",2,2,"Bokulu",55,"fish_lg",14,2
"49723",2,2,"Bokulu",68,"bread_sm",1,2
"49723",2,2,"Bokulu",51,"honey_lg",10,3
"49723",2,2,"Bokulu",10,"fish_sm",13,2
"49723",2,2,"Bokulu",69,"bread_lg",2,1
"49723",2,2,"Bokulu",53,"duiker_sm",11,2
"13566",2,2,"Bokulu",54,"duiker_lg",12,2
"13566",2,2,"Bokulu",10,"fish_sm",13,3
"13566",2,2,"Bokulu",NA,NA,NA,NA
"13566",2,2,"Bokulu",55,"fish_lg",14,1
"13566",2,2,"Bokulu",49,"mangbele_lg",8,2
"13566",2,2,"Bokulu",NA,NA,NA,NA
"13566",2,2,"Bokulu",19,"biscuit_sm",17,3
"13566",2,2,"Bokulu",69,"bread_lg",2,1
"13566",2,2,"Bokulu",20,"honey_sm",9,2
"13566",2,2,"Bokulu",53,"duiker_sm",11,3
"13566",2,2,"Bokulu",62,"cash_sm",5,1
"13566",2,2,"Bokulu",63,"cash_lg",6,2
"13566",2,2,"Bokulu",57,"biscuit_lg",18,2
"13566",2,2,"Bokulu",60,"sardines_lg",4,3
"13566",2,2,"Bokulu",59,"sardines_sm",3,3
"13566",2,2,"Bokulu",66,"cube_lg",16,1
"13566",2,2,"Bokulu",48,"mangbele_sm",7,2
"13566",2,2,"Bokulu",65,"cube_sm",15,2
"53980",2,2,"Bokulu",49,"mangbele_lg",8,1
"53980",2,2,"Bokulu",55,"fish_lg",14,2
"53980",2,2,"Bokulu",66,"cube_lg",16,2
"53980",2,2,"Bokulu",65,"cube_sm",15,3
"53980",2,2,"Bokulu",57,"biscuit_lg",18,1
"53980",2,2,"Bokulu",62,"cash_sm",5,2
"53980",2,2,"Bokulu",63,"cash_lg",6,3
"53980",2,2,"Bokulu",69,"bread_lg",2,2
"53980",2,2,"Bokulu",10,"fish_sm",13,3
"53980",2,2,"Bokulu",48,"mangbele_sm",7,2
"53980",2,2,"Bokulu",51,"honey_lg",10,1
"53980",2,2,"Bokulu",20,"honey_sm",9,2
"53980",2,2,"Bokulu",59,"sardines_sm",3,3
"53980",2,2,"Bokulu",54,"duiker_lg",12,2
"53980",2,2,"Bokulu",60,"sardines_lg",4,1
"53980",2,2,"Bokulu",53,"duiker_sm",11,2
"53980",2,2,"Bokulu",19,"biscuit_sm",17,3
"53980",2,2,"Bokulu",68,"bread_sm",1,1
"49476",2,2,"Bokulu",60,"sardines_lg",4,2
"49476",2,2,"Bokulu",65,"cube_sm",15,3
"49476",2,2,"Bokulu",59,"sardines_sm",3,2
"49476",2,2,"Bokulu",66,"cube_lg",16,1
"49476",2,2,"Bokulu",51,"honey_lg",10,1
"49476",2,2,"Bokulu",20,"honey_sm",9,2
"49476",2,2,"Bokulu",62,"cash_sm",5,2
"49476",2,2,"Bokulu",53,"duiker_sm",11,3
"49476",2,2,"Bokulu",63,"cash_lg",6,2
"49476",2,2,"Bokulu",57,"biscuit_lg",18,1
"49476",2,2,"Bokulu",69,"bread_lg",2,3
"49476",2,2,"Bokulu",55,"fish_lg",14,2
"49476",2,2,"Bokulu",19,"biscuit_sm",17,2
"49476",2,2,"Bokulu",49,"mangbele_lg",8,1
"49476",2,2,"Bokulu",48,"mangbele_sm",7,3
"49476",2,2,"Bokulu",68,"bread_sm",1,2
"49476",2,2,"Bokulu",10,"fish_sm",13,2
"49476",2,2,"Bokulu",54,"duiker_lg",12,2
"49432",2,2,"Bokulu",57,"biscuit_lg",18,2
"49432",2,2,"Bokulu",51,"honey_lg",10,3
"49432",2,2,"Bokulu",69,"bread_lg",2,2
"49432",2,2,"Bokulu",66,"cube_lg",16,1
"49432",2,2,"Bokulu",19,"biscuit_sm",17,3
"49432",2,2,"Bokulu",68,"bread_sm",1,2
"49432",2,2,"Bokulu",48,"mangbele_sm",7,2
"49432",2,2,"Bokulu",63,"cash_lg",6,1
"49432",2,2,"Bokulu",62,"cash_sm",5,2
"49432",2,2,"Bokulu",20,"honey_sm",9,2
"49432",2,2,"Bokulu",54,"duiker_lg",12,3
"49432",2,2,"Bokulu",59,"sardines_sm",3,1
"49432",2,2,"Bokulu",10,"fish_sm",13,2
"49432",2,2,"Bokulu",53,"duiker_sm",11,3
"49432",2,2,"Bokulu",60,"sardines_lg",4,2
"49432",2,2,"Bokulu",65,"cube_sm",15,3
"49432",2,2,"Bokulu",49,"mangbele_lg",8,1
"49432",2,2,"Bokulu",55,"fish_lg",14,2
"59978",2,2,"Bokulu",48,"mangbele_sm",7,1
"59978",2,2,"Bokulu",51,"honey_lg",10,3
"59978",2,2,"Bokulu",20,"honey_sm",9,2
"59978",2,2,"Bokulu",68,"bread_sm",1,2
"59978",2,2,"Bokulu",10,"fish_sm",13,2
"59978",2,2,"Bokulu",59,"sardines_sm",3,3
"59978",2,2,"Bokulu",54,"duiker_lg",12,1
"59978",2,2,"Bokulu",53,"duiker_sm",11,1
"59978",2,2,"Bokulu",19,"biscuit_sm",17,3
"59978",2,2,"Bokulu",60,"sardines_lg",4,2
"59978",2,2,"Bokulu",55,"fish_lg",14,2
"59978",2,2,"Bokulu",65,"cube_sm",15,1
"59978",2,2,"Bokulu",49,"mangbele_lg",8,3
"59978",2,2,"Bokulu",66,"cube_lg",16,2
"59978",2,2,"Bokulu",57,"biscuit_lg",18,3
"59978",2,2,"Bokulu",63,"cash_lg",6,2
"59978",2,2,"Bokulu",69,"bread_lg",2,2
"59978",2,2,"Bokulu",62,"cash_sm",5,1
"17796",2,2,"Bokulu",20,"honey_sm",9,2
"17796",2,2,"Bokulu",48,"mangbele_sm",7,1
"17796",2,2,"Bokulu",59,"sardines_sm",3,3
"17796",2,2,"Bokulu",68,"bread_sm",1,2
"17796",2,2,"Bokulu",10,"fish_sm",13,2
"17796",2,2,"Bokulu",55,"fish_lg",14,3
"17796",2,2,"Bokulu",65,"cube_sm",15,1
"17796",2,2,"Bokulu",54,"duiker_lg",12,2
"17796",2,2,"Bokulu",60,"sardines_lg",4,2
"17796",2,2,"Bokulu",66,"cube_lg",16,1
"17796",2,2,"Bokulu",53,"duiker_sm",11,2
"17796",2,2,"Bokulu",51,"honey_lg",10,3
"17796",2,2,"Bokulu",69,"bread_lg",2,2
"17796",2,2,"Bokulu",57,"biscuit_lg",18,3
"17796",2,2,"Bokulu",63,"cash_lg",6,2
"17796",2,2,"Bokulu",49,"mangbele_lg",8,3
"17796",2,2,"Bokulu",19,"biscuit_sm",17,1
"17796",2,2,"Bokulu",62,"cash_sm",5,2
"10933",2,2,"Bokulu",53,"duiker_sm",11,3
"10933",2,2,"Bokulu",10,"fish_sm",13,2
"10933",2,2,"Bokulu",69,"bread_lg",2,2
"10933",2,2,"Bokulu",51,"honey_lg",10,1
"10933",2,2,"Bokulu",19,"biscuit_sm",17,3
"10933",2,2,"Bokulu",62,"cash_sm",5,2
"10933",2,2,"Bokulu",49,"mangbele_lg",8,1
"10933",2,2,"Bokulu",66,"cube_lg",16,2
"10933",2,2,"Bokulu",57,"biscuit_lg",18,3
"10933",2,2,"Bokulu",63,"cash_lg",6,2
"10933",2,2,"Bokulu",59,"sardines_sm",3,3
"10933",2,2,"Bokulu",48,"mangbele_sm",7,2
"10933",2,2,"Bokulu",68,"bread_sm",1,2
"10933",2,2,"Bokulu",20,"honey_sm",9,2
"10933",2,2,"Bokulu",65,"cube_sm",15,1
"10933",2,2,"Bokulu",54,"duiker_lg",12,3
"10933",2,2,"Bokulu",55,"fish_lg",14,2
"10933",2,2,"Bokulu",60,"sardines_lg",4,1
"56547",2,2,"Bokulu",69,"bread_lg",2,2
"56547",2,2,"Bokulu",51,"honey_lg",10,3
"56547",2,2,"Bokulu",63,"cash_lg",6,1
"56547",2,2,"Bokulu",68,"bread_sm",1,3
"56547",2,2,"Bokulu",55,"fish_lg",14,3
"56547",2,2,"Bokulu",62,"cash_sm",5,2
"56547",2,2,"Bokulu",19,"biscuit_sm",17,2
"56547",2,2,"Bokulu",10,"fish_sm",13,3
"56547",2,2,"Bokulu",54,"duiker_lg",12,1
"56547",2,2,"Bokulu",65,"cube_sm",15,2
"56547",2,2,"Bokulu",66,"cube_lg",16,3
"56547",2,2,"Bokulu",48,"mangbele_sm",7,2
"56547",2,2,"Bokulu",60,"sardines_lg",4,2
"56547",2,2,"Bokulu",59,"sardines_sm",3,1
"56547",2,2,"Bokulu",57,"biscuit_lg",18,2
"56547",2,2,"Bokulu",20,"honey_sm",9,2
"56547",2,2,"Bokulu",53,"duiker_sm",11,1
"56547",2,2,"Bokulu",49,"mangbele_lg",8,2
"12962",2,2,"Bokulu",63,"cash_lg",6,2
"12962",2,2,"Bokulu",48,"mangbele_sm",7,3
"12962",2,2,"Bokulu",66,"cube_lg",16,1
"12962",2,2,"Bokulu",20,"honey_sm",9,2
"12962",2,2,"Bokulu",69,"bread_lg",2,3
"12962",2,2,"Bokulu",49,"mangbele_lg",8,1
"12962",2,2,"Bokulu",65,"cube_sm",15,2
"12962",2,2,"Bokulu",62,"cash_sm",5,2
"12962",2,2,"Bokulu",19,"biscuit_sm",17,3
"12962",2,2,"Bokulu",10,"fish_sm",13,2
"12962",2,2,"Bokulu",51,"honey_lg",10,3
"12962",2,2,"Bokulu",55,"fish_lg",14,2
"12962",2,2,"Bokulu",68,"bread_sm",1,1
"12962",2,2,"Bokulu",53,"duiker_sm",11,2
"12962",2,2,"Bokulu",60,"sardines_lg",4,3
"12962",2,2,"Bokulu",59,"sardines_sm",3,2
"12962",2,2,"Bokulu",57,"biscuit_lg",18,1
"12962",2,2,"Bokulu",54,"duiker_lg",12,2
"32092",2,2,"Bokulu",49,"mangbele_lg",8,2
"32092",2,2,"Bokulu",48,"mangbele_sm",7,3
"32092",2,2,"Bokulu",10,"fish_sm",13,2
"32092",2,2,"Bokulu",55,"fish_lg",14,2
"32092",2,2,"Bokulu",19,"biscuit_sm",17,3
"32092",2,2,"Bokulu",57,"biscuit_lg",18,2
"32092",2,2,"Bokulu",68,"bread_sm",1,3
"32092",2,2,"Bokulu",69,"bread_lg",2,1
"32092",2,2,"Bokulu",53,"duiker_sm",11,2
"32092",2,2,"Bokulu",54,"duiker_lg",12,2
"32092",2,2,"Bokulu",62,"cash_sm",5,1
"32092",2,2,"Bokulu",63,"cash_lg",6,2
"32092",2,2,"Bokulu",51,"honey_lg",10,3
"32092",2,2,"Bokulu",20,"honey_sm",9,1
"32092",2,2,"Bokulu",66,"cube_lg",16,2
"32092",2,2,"Bokulu",65,"cube_sm",15,2
"32092",2,2,"Bokulu",59,"sardines_sm",3,2
"32092",2,2,"Bokulu",60,"sardines_lg",4,1
"66027",2,2,"Bokulu",19,"biscuit_sm",17,2
"66027",2,2,"Bokulu",49,"mangbele_lg",8,3
"66027",2,2,"Bokulu",48,"mangbele_sm",7,3
"66027",2,2,"Bokulu",10,"fish_sm",13,1
"66027",2,2,"Bokulu",55,"fish_lg",14,2
"66027",2,2,"Bokulu",68,"bread_sm",1,2
"66027",2,2,"Bokulu",69,"bread_lg",2,2
"66027",2,2,"Bokulu",54,"duiker_lg",12,3
"66027",2,2,"Bokulu",53,"duiker_sm",11,1
"66027",2,2,"Bokulu",57,"biscuit_lg",18,1
"66027",2,2,"Bokulu",62,"cash_sm",5,3
"66027",2,2,"Bokulu",51,"honey_lg",10,2
"66027",2,2,"Bokulu",63,"cash_lg",6,2
"66027",2,2,"Bokulu",66,"cube_lg",16,2
"66027",2,2,"Bokulu",20,"honey_sm",9,3
"66027",2,2,"Bokulu",65,"cube_sm",15,1
"66027",2,2,"Bokulu",59,"sardines_sm",3,2
"66027",2,2,"Bokulu",60,"sardines_lg",4,2
"04498",2,1,"Bokulu",55,"fish_lg",14,2
"04498",2,1,"Bokulu",49,"mangbele_lg",8,1
"04498",2,1,"Bokulu",65,"cube_sm",15,3
"04498",2,1,"Bokulu",60,"sardines_lg",4,2
"04498",2,1,"Bokulu",53,"duiker_sm",11,3
"04498",2,1,"Bokulu",10,"fish_sm",13,2
"04498",2,1,"Bokulu",59,"sardines_sm",3,1
"04498",2,1,"Bokulu",54,"duiker_lg",12,3
"04498",2,1,"Bokulu",20,"honey_sm",9,2
"04498",2,1,"Bokulu",62,"cash_sm",5,2
"04498",2,1,"Bokulu",63,"cash_lg",6,2
"04498",2,1,"Bokulu",48,"mangbele_sm",7,2
"04498",2,1,"Bokulu",68,"bread_sm",1,2
"04498",2,1,"Bokulu",19,"biscuit_sm",17,3
"04498",2,1,"Bokulu",66,"cube_lg",16,1
"04498",2,1,"Bokulu",69,"bread_lg",2,2
"04498",2,1,"Bokulu",51,"honey_lg",10,3
"04498",2,1,"Bokulu",57,"biscuit_lg",18,2
"94650",2,1,"Bokulu",51,"honey_lg",10,3
"94650",2,1,"Bokulu",68,"bread_sm",1,2
"94650",2,1,"Bokulu",20,"honey_sm",9,2
"94650",2,1,"Bokulu",48,"mangbele_sm",7,3
"94650",2,1,"Bokulu",62,"cash_sm",5,2
"94650",2,1,"Bokulu",63,"cash_lg",6,1
"94650",2,1,"Bokulu",57,"biscuit_lg",18,1
"94650",2,1,"Bokulu",69,"bread_lg",2,2
"94650",2,1,"Bokulu",66,"cube_lg",16,2
"94650",2,1,"Bokulu",19,"biscuit_sm",17,3
"94650",2,1,"Bokulu",60,"sardines_lg",4,1
"94650",2,1,"Bokulu",55,"fish_lg",14,2
"94650",2,1,"Bokulu",65,"cube_sm",15,1
"94650",2,1,"Bokulu",49,"mangbele_lg",8,3
"94650",2,1,"Bokulu",54,"duiker_lg",12,2
"94650",2,1,"Bokulu",59,"sardines_sm",3,2
"94650",2,1,"Bokulu",10,"fish_sm",13,2
"94650",2,1,"Bokulu",53,"duiker_sm",11,1
"33735",2,1,"Bokulu",68,"bread_sm",1,1
"33735",2,1,"Bokulu",19,"biscuit_sm",17,3
"33735",2,1,"Bokulu",53,"duiker_sm",11,2
"33735",2,1,"Bokulu",60,"sardines_lg",4,1
"33735",2,1,"Bokulu",54,"duiker_lg",12,2
"33735",2,1,"Bokulu",59,"sardines_sm",3,3
"33735",2,1,"Bokulu",20,"honey_sm",9,2
"33735",2,1,"Bokulu",51,"honey_lg",10,1
"33735",2,1,"Bokulu",48,"mangbele_sm",7,2
"33735",2,1,"Bokulu",10,"fish_sm",13,3
"33735",2,1,"Bokulu",69,"bread_lg",2,2
"33735",2,1,"Bokulu",63,"cash_lg",6,3
"33735",2,1,"Bokulu",62,"cash_sm",5,2
"33735",2,1,"Bokulu",57,"biscuit_lg",18,1
"33735",2,1,"Bokulu",65,"cube_sm",15,3
"33735",2,1,"Bokulu",66,"cube_lg",16,2
"33735",2,1,"Bokulu",55,"fish_lg",14,2
"33735",2,1,"Bokulu",49,"mangbele_lg",8,1
"67939",2,1,"Bokulu",10,"fish_sm",13,2
"67939",2,1,"Bokulu",68,"bread_sm",1,2
"67939",2,1,"Bokulu",48,"mangbele_sm",7,1
"67939",2,1,"Bokulu",51,"honey_lg",10,1
"67939",2,1,"Bokulu",20,"honey_sm",9,2
"67939",2,1,"Bokulu",59,"sardines_sm",3,3
"67939",2,1,"Bokulu",57,"biscuit_lg",18,3
"67939",2,1,"Bokulu",62,"cash_sm",5,2
"67939",2,1,"Bokulu",63,"cash_lg",6,2
"67939",2,1,"Bokulu",69,"bread_lg",2,1
"67939",2,1,"Bokulu",49,"mangbele_lg",8,3
"67939",2,1,"Bokulu",55,"fish_lg",14,2
"67939",2,1,"Bokulu",66,"cube_lg",16,2
"67939",2,1,"Bokulu",65,"cube_sm",15,1
"67939",2,1,"Bokulu",54,"duiker_lg",12,1
"67939",2,1,"Bokulu",60,"sardines_lg",4,2
"67939",2,1,"Bokulu",53,"duiker_sm",11,2
"67939",2,1,"Bokulu",19,"biscuit_sm",17,3
"93472",2,1,"Bokulu",62,"cash_sm",5,1
"93472",2,1,"Bokulu",69,"bread_lg",2,2
"93472",2,1,"Bokulu",63,"cash_lg",6,2
"93472",2,1,"Bokulu",57,"biscuit_lg",18,3
"93472",2,1,"Bokulu",66,"cube_lg",16,2
"93472",2,1,"Bokulu",49,"mangbele_lg",8,3
"93472",2,1,"Bokulu",65,"cube_sm",15,1
"93472",2,1,"Bokulu",55,"fish_lg",14,2
"93472",2,1,"Bokulu",60,"sardines_lg",4,2
"93472",2,1,"Bokulu",19,"biscuit_sm",17,3
"93472",2,1,"Bokulu",53,"duiker_sm",11,1
"93472",2,1,"Bokulu",54,"duiker_lg",12,1
"93472",2,1,"Bokulu",59,"sardines_sm",3,3
"93472",2,1,"Bokulu",10,"fish_sm",13,2
"93472",2,1,"Bokulu",68,"bread_sm",1,2
"93472",2,1,"Bokulu",20,"honey_sm",9,2
