"id","youth","ethnicity","village","sex","choice","market"
"bm3063",2,1,"Bokulu","m",10,0
"bm3063",2,1,"Bokulu","m",6,0
"bm3063",2,1,"Bokulu","m",NA,NA
"bm3021",2,1,"Bokulu","f",20,0
"bm3021",2,1,"Bokulu","f",7,0
"bm3021",2,1,"Bokulu","f",2,1
"bm3021",2,1,"Bokulu","f",36,1
"bm3021",2,1,"Bokulu","f",16,1
"bm3021",2,1,"Bokulu","f",37,1
"bm3021",2,1,"Bokulu","f",29,1
"bm3021",2,1,"Bokulu","f",27,1
"bm3021",2,1,"Bokulu","f",42,1
"bm3021",2,1,"Bokulu","f",47,1
"bm3021",2,1,"Bokulu","f",4,1
"bm3021",2,1,"Bokulu","f",26,1
"bm3021",2,1,"Bokulu","f",22,0
"bm3021",2,1,"Bokulu","f",10,0
"bm3021",2,1,"Bokulu","f",6,0
"bm3064",2,1,"Bokulu","m",16,1
"bm3064",2,1,"Bokulu","m",36,1
"bm3064",2,1,"Bokulu","m",20,0
"bm3064",2,1,"Bokulu","m",7,0
"bm3064",2,1,"Bokulu","m",2,1
"bm3064",2,1,"Bokulu","m",29,1
"bm3064",2,1,"Bokulu","m",27,1
"bm3064",2,1,"Bokulu","m",42,1
"bm3064",2,1,"Bokulu","m",37,1
"bm3064",2,1,"Bokulu","m",47,1
"bm3064",2,1,"Bokulu","m",22,0
"bm3064",2,1,"Bokulu","m",4,1
"bm3064",2,1,"Bokulu","m",6,0
"bm3064",2,1,"Bokulu","m",26,1
"bm3064",2,1,"Bokulu","m",10,0
"bm3062",2,1,"Bokulu","m",6,0
"bm3062",2,1,"Bokulu","m",10,0
"bm3062",2,1,"Bokulu","m",26,1
"bm3062",2,1,"Bokulu","m",22,0
"bm3062",2,1,"Bokulu","m",4,1
"bm3062",2,1,"Bokulu","m",47,1
"bm3062",2,1,"Bokulu","m",42,1
"bm3062",2,1,"Bokulu","m",27,1
"bm3062",2,1,"Bokulu","m",29,1
"bm3062",2,1,"Bokulu","m",37,1
"bm3062",2,1,"Bokulu","m",16,1
"bm3062",2,1,"Bokulu","m",36,1
"bm3062",2,1,"Bokulu","m",2,1
"bm3062",2,1,"Bokulu","m",20,0
"bm3062",2,1,"Bokulu","m",7,0
"bm3066",2,1,"Bokulu","m",10,0
"bm3066",2,1,"Bokulu","m",6,0
"bm3066",2,1,"Bokulu","m",26,1
"bm3066",2,1,"Bokulu","m",4,1
"bm3066",2,1,"Bokulu","m",22,0
"bm3066",2,1,"Bokulu","m",47,1
"bm3066",2,1,"Bokulu","m",42,1
"bm3066",2,1,"Bokulu","m",37,1
"bm3066",2,1,"Bokulu","m",27,1
"bm3066",2,1,"Bokulu","m",29,1
"bm3066",2,1,"Bokulu","m",7,0
"bm3066",2,1,"Bokulu","m",2,1
"bm3066",2,1,"Bokulu","m",20,0
"bm3066",2,1,"Bokulu","m",36,1
"bm3066",2,1,"Bokulu","m",16,1
"bm3046",2,1,"Bokulu","f",21,1
"bm3046",2,1,"Bokulu","f",25,0
"bm3046",2,1,"Bokulu","f",27,1
"bm3046",2,1,"Bokulu","f",1,0
"bm3046",2,1,"Bokulu","f",6,0
"bm3046",2,1,"Bokulu","f",19,1
"bm3046",2,1,"Bokulu","f",36,1
"bm3046",2,1,"Bokulu","f",47,1
"bm3046",2,1,"Bokulu","f",10,0
"bm3046",2,1,"Bokulu","f",42,1
"bm3046",2,1,"Bokulu","f",37,1
"bm3046",2,1,"Bokulu","f",29,1
"bm3046",2,1,"Bokulu","f",15,0
"bm3046",2,1,"Bokulu","f",8,1
"bm3046",2,1,"Bokulu","f",4,1
"bm3006",2,2,"Bokulu","m",7,0
"bm3006",2,2,"Bokulu","m",38,0
"bm3006",2,2,"Bokulu","m",4,1
"bm3006",2,2,"Bokulu","m",27,1
"bm3006",2,2,"Bokulu","m",20,0
"bm3006",2,2,"Bokulu","m",41,0
"bm3006",2,2,"Bokulu","m",6,0
"bm3006",2,2,"Bokulu","m",29,1
"bm3006",2,2,"Bokulu","m",10,0
"bm3006",2,2,"Bokulu","m",21,1
"bm3006",2,2,"Bokulu","m",36,1
"bm3006",2,2,"Bokulu","m",16,1
"bm3006",2,2,"Bokulu","m",26,1
"bm3006",2,2,"Bokulu","m",1,0
"bm3006",2,2,"Bokulu","m",48,0
"bm3012",2,2,"Bokulu","f",38,0
"bm3012",2,2,"Bokulu","f",7,0
"bm3012",2,2,"Bokulu","f",27,1
"bm3012",2,2,"Bokulu","f",4,1
"bm3012",2,2,"Bokulu","f",20,0
"bm3012",2,2,"Bokulu","f",41,0
"bm3012",2,2,"Bokulu","f",6,0
"bm3012",2,2,"Bokulu","f",10,0
"bm3012",2,2,"Bokulu","f",29,1
"bm3012",2,2,"Bokulu","f",16,1
"bm3012",2,2,"Bokulu","f",21,1
"bm3012",2,2,"Bokulu","f",36,1
"bm3012",2,2,"Bokulu","f",1,0
"bm3012",2,2,"Bokulu","f",26,1
"bm3012",2,2,"Bokulu","f",48,0
"bm3002",2,2,"Bokulu","f",26,1
"bm3002",2,2,"Bokulu","f",16,1
"bm3002",2,2,"Bokulu","f",36,1
"bm3002",2,2,"Bokulu","f",10,0
"bm3002",2,2,"Bokulu","f",1,0
"bm3002",2,2,"Bokulu","f",21,1
"bm3002",2,2,"Bokulu","f",48,0
"bm3002",2,2,"Bokulu","f",7,0
"bm3002",2,2,"Bokulu","f",38,0
"bm3002",2,2,"Bokulu","f",4,1
"bm3002",2,2,"Bokulu","f",27,1
"bm3002",2,2,"Bokulu","f",20,0
"bm3002",2,2,"Bokulu","f",6,0
"bm3002",2,2,"Bokulu","f",29,1
"bm3002",2,2,"Bokulu","f",41,0
"bm3005",2,2,"Bokulu","f",20,0
"bm3005",2,2,"Bokulu","f",7,0
"bm3005",2,2,"Bokulu","f",41,0
"bm3005",2,2,"Bokulu","f",38,0
"bm3005",2,2,"Bokulu","f",10,0
"bm3005",2,2,"Bokulu","f",1,0
"bm3005",2,2,"Bokulu","f",21,1
"bm3005",2,2,"Bokulu","f",6,0
"bm3005",2,2,"Bokulu","f",29,1
"bm3005",2,2,"Bokulu","f",16,1
"bm3005",2,2,"Bokulu","f",48,0
"bm3005",2,2,"Bokulu","f",26,1
"bm3005",2,2,"Bokulu","f",36,1
"bm3005",2,2,"Bokulu","f",4,1
"bm3005",2,2,"Bokulu","f",27,1
"bm3065",2,2,"Bokulu","f",20,0
"bm3065",2,2,"Bokulu","f",6,0
"bm3065",2,2,"Bokulu","f",29,1
"bm3065",2,2,"Bokulu","f",41,0
"bm3065",2,2,"Bokulu","f",38,0
"bm3065",2,2,"Bokulu","f",7,0
"bm3065",2,2,"Bokulu","f",48,0
"bm3065",2,2,"Bokulu","f",21,1
"bm3065",2,2,"Bokulu","f",1,0
"bm3065",2,2,"Bokulu","f",27,1
"bm3065",2,2,"Bokulu","f",4,1
"bm3065",2,2,"Bokulu","f",10,0
"bm3065",2,2,"Bokulu","f",36,1
"bm3065",2,2,"Bokulu","f",16,1
"bm3065",2,2,"Bokulu","f",26,1
"bm3037",2,2,"Bokulu","f",21,1
"bm3037",2,2,"Bokulu","f",41,0
"bm3037",2,2,"Bokulu","f",38,0
"bm3037",2,2,"Bokulu","f",20,0
"bm3037",2,2,"Bokulu","f",6,0
"bm3037",2,2,"Bokulu","f",29,1
"bm3037",2,2,"Bokulu","f",7,0
"bm3037",2,2,"Bokulu","f",48,0
"bm3037",2,2,"Bokulu","f",1,0
"bm3037",2,2,"Bokulu","f",27,1
"bm3037",2,2,"Bokulu","f",4,1
"bm3037",2,2,"Bokulu","f",10,0
"bm3037",2,2,"Bokulu","f",36,1
"bm3037",2,2,"Bokulu","f",26,1
"bm3037",2,2,"Bokulu","f",16,1
"bm3009",2,2,"Bokulu","f",29,1
"bm3009",2,2,"Bokulu","f",6,0
"bm3009",2,2,"Bokulu","f",36,1
"bm3009",2,2,"Bokulu","f",27,1
"bm3009",2,2,"Bokulu","f",48,0
"bm3009",2,2,"Bokulu","f",26,1
"bm3009",2,2,"Bokulu","f",4,1
"bm3009",2,2,"Bokulu","f",16,1
"bm3009",2,2,"Bokulu","f",20,0
"bm3009",2,2,"Bokulu","f",7,0
"bm3009",2,2,"Bokulu","f",21,1
"bm3009",2,2,"Bokulu","f",1,0
"bm3009",2,2,"Bokulu","f",10,0
"bm3009",2,2,"Bokulu","f",38,0
"bm3009",2,2,"Bokulu","f",41,0
"bm3014",2,2,"Bokulu","f",16,1
"bm3014",2,2,"Bokulu","f",29,1
"bm3014",2,2,"Bokulu","f",6,0
"bm3014",2,2,"Bokulu","f",21,1
"bm3014",2,2,"Bokulu","f",1,0
"bm3014",2,2,"Bokulu","f",48,0
"bm3014",2,2,"Bokulu","f",26,1
"bm3014",2,2,"Bokulu","f",36,1
"bm3014",2,2,"Bokulu","f",10,0
"bm3014",2,2,"Bokulu","f",38,0
"bm3014",2,2,"Bokulu","f",41,0
"bm3014",2,2,"Bokulu","f",7,0
"bm3014",2,2,"Bokulu","f",20,0
"bm3014",2,2,"Bokulu","f",4,1
"bm3014",2,2,"Bokulu","f",27,1
"bm3053",2,2,"Bokulu","f",10,0
"bm3053",2,2,"Bokulu","f",36,1
"bm3053",2,2,"Bokulu","f",16,1
"bm3053",2,2,"Bokulu","f",26,1
"bm3053",2,2,"Bokulu","f",1,0
"bm3053",2,2,"Bokulu","f",21,1
"bm3053",2,2,"Bokulu","f",48,0
"bm3053",2,2,"Bokulu","f",7,0
"bm3053",2,2,"Bokulu","f",38,0
"bm3053",2,2,"Bokulu","f",4,1
"bm3053",2,2,"Bokulu","f",27,1
"bm3053",2,2,"Bokulu","f",20,0
"bm3053",2,2,"Bokulu","f",6,0
"bm3053",2,2,"Bokulu","f",29,1
"bm3053",2,2,"Bokulu","f",41,0
"bm3010",2,2,"Bokulu","f",20,0
"bm3010",2,2,"Bokulu","f",27,1
"bm3010",2,2,"Bokulu","f",4,1
"bm3010",2,2,"Bokulu","f",38,0
"bm3010",2,2,"Bokulu","f",7,0
"bm3010",2,2,"Bokulu","f",48,0
"bm3010",2,2,"Bokulu","f",1,0
"bm3010",2,2,"Bokulu","f",26,1
"bm3010",2,2,"Bokulu","f",16,1
"bm3010",2,2,"Bokulu","f",36,1
"bm3010",2,2,"Bokulu","f",10,0
"bm3010",2,2,"Bokulu","f",21,1
"bm3010",2,2,"Bokulu","f",41,0
"bm3010",2,2,"Bokulu","f",29,1
"bm3010",2,2,"Bokulu","f",6,0
"bm3013",2,2,"Bokulu","m",41,0
"bm3013",2,2,"Bokulu","m",29,1
"bm3013",2,2,"Bokulu","m",6,0
"bm3013",2,2,"Bokulu","m",20,0
"bm3013",2,2,"Bokulu","m",27,1
"bm3013",2,2,"Bokulu","m",4,1
"bm3013",2,2,"Bokulu","m",38,0
"bm3013",2,2,"Bokulu","m",7,0
"bm3013",2,2,"Bokulu","m",48,0
"bm3013",2,2,"Bokulu","m",21,1
"bm3013",2,2,"Bokulu","m",10,0
"bm3013",2,2,"Bokulu","m",36,1
"bm3013",2,2,"Bokulu","m",16,1
"bm3013",2,2,"Bokulu","m",26,1
"bm3013",2,2,"Bokulu","m",1,0
"bm3039",2,2,"Bokulu","m",6,0
"bm3039",2,2,"Bokulu","m",29,1
"bm3039",2,2,"Bokulu","m",41,0
"bm3039",2,2,"Bokulu","m",21,1
"bm3039",2,2,"Bokulu","m",10,0
"bm3039",2,2,"Bokulu","m",36,1
"bm3039",2,2,"Bokulu","m",16,1
"bm3039",2,2,"Bokulu","m",26,1
"bm3039",2,2,"Bokulu","m",1,0
"bm3039",2,2,"Bokulu","m",48,0
"bm3039",2,2,"Bokulu","m",7,0
"bm3039",2,2,"Bokulu","m",38,0
"bm3039",2,2,"Bokulu","m",4,1
"bm3039",2,2,"Bokulu","m",27,1
"bm3039",2,2,"Bokulu","m",20,0
"bm3016",2,2,"Bokulu","m",1,0
"bm3016",2,2,"Bokulu","m",26,1
"bm3016",2,2,"Bokulu","m",16,1
"bm3016",2,2,"Bokulu","m",36,1
"bm3016",2,2,"Bokulu","m",10,0
"bm3016",2,2,"Bokulu","m",21,1
"bm3016",2,2,"Bokulu","m",41,0
"bm3016",2,2,"Bokulu","m",29,1
"bm3016",2,2,"Bokulu","m",6,0
"bm3016",2,2,"Bokulu","m",20,0
"bm3016",2,2,"Bokulu","m",27,1
"bm3016",2,2,"Bokulu","m",4,1
"bm3016",2,2,"Bokulu","m",38,0
"bm3016",2,2,"Bokulu","m",7,0
"bm3016",2,2,"Bokulu","m",48,0
"bm3052",2,2,"Bokulu","m",41,0
"bm3052",2,2,"Bokulu","m",38,0
"bm3052",2,2,"Bokulu","m",10,0
"bm3052",2,2,"Bokulu","m",1,0
"bm3052",2,2,"Bokulu","m",21,1
"bm3052",2,2,"Bokulu","m",7,0
"bm3052",2,2,"Bokulu","m",20,0
"bm3052",2,2,"Bokulu","m",16,1
"bm3052",2,2,"Bokulu","m",29,1
"bm3052",2,2,"Bokulu","m",6,0
"bm3052",2,2,"Bokulu","m",36,1
"bm3052",2,2,"Bokulu","m",27,1
"bm3052",2,2,"Bokulu","m",48,0
"bm3052",2,2,"Bokulu","m",26,1
"bm3052",2,2,"Bokulu","m",4,1
"bm3015",2,2,"Bokulu","m",1,0
"bm3015",2,2,"Bokulu","m",21,1
"bm3015",2,2,"Bokulu","m",6,0
"bm3015",2,2,"Bokulu","m",29,1
"bm3015",2,2,"Bokulu","m",16,1
"bm3015",2,2,"Bokulu","m",48,0
"bm3015",2,2,"Bokulu","m",26,1
"bm3015",2,2,"Bokulu","m",36,1
"bm3015",2,2,"Bokulu","m",27,1
"bm3015",2,2,"Bokulu","m",4,1
"bm3015",2,2,"Bokulu","m",20,0
"bm3015",2,2,"Bokulu","m",7,0
"bm3015",2,2,"Bokulu","m",41,0
"bm3015",2,2,"Bokulu","m",38,0
"bm3015",2,2,"Bokulu","m",10,0
"bm3003",2,2,"Bokulu","m",4,1
"bm3003",2,2,"Bokulu","m",27,1
"bm3003",2,2,"Bokulu","m",20,0
"bm3003",2,2,"Bokulu","m",6,0
"bm3003",2,2,"Bokulu","m",29,1
"bm3003",2,2,"Bokulu","m",41,0
"bm3003",2,2,"Bokulu","m",38,0
"bm3003",2,2,"Bokulu","m",7,0
"bm3003",2,2,"Bokulu","m",48,0
"bm3003",2,2,"Bokulu","m",21,1
"bm3003",2,2,"Bokulu","m",1,0
"bm3003",2,2,"Bokulu","m",10,0
"bm3003",2,2,"Bokulu","m",36,1
"bm3003",2,2,"Bokulu","m",16,1
"bm3003",2,2,"Bokulu","m",26,1
"bm3048",2,2,"Bokulu","m",29,1
"bm3048",2,2,"Bokulu","m",6,0
"bm3048",2,2,"Bokulu","m",20,0
"bm3048",2,2,"Bokulu","m",38,0
"bm3048",2,2,"Bokulu","m",41,0
"bm3048",2,2,"Bokulu","m",21,1
"bm3048",2,2,"Bokulu","m",7,0
"bm3048",2,2,"Bokulu","m",48,0
"bm3048",2,2,"Bokulu","m",1,0
"bm3048",2,2,"Bokulu","m",27,1
"bm3048",2,2,"Bokulu","m",4,1
"bm3048",2,2,"Bokulu","m",10,0
"bm3048",2,2,"Bokulu","m",36,1
"bm3048",2,2,"Bokulu","m",16,1
"bm3048",2,2,"Bokulu","m",26,1
"bm3017",2,2,"Bokulu","m",7,0
"bm3017",2,2,"Bokulu","m",27,1
"bm3017",2,2,"Bokulu","m",4,1
"bm3017",2,2,"Bokulu","m",41,0
"bm3017",2,2,"Bokulu","m",20,0
"bm3017",2,2,"Bokulu","m",38,0
"bm3017",2,2,"Bokulu","m",29,1
"bm3017",2,2,"Bokulu","m",16,1
"bm3017",2,2,"Bokulu","m",1,0
"bm3017",2,2,"Bokulu","m",10,0
"bm3017",2,2,"Bokulu","m",6,0
"bm3017",2,2,"Bokulu","m",21,1
"bm3017",2,2,"Bokulu","m",48,0
"bm3017",2,2,"Bokulu","m",36,1
"bm3017",2,2,"Bokulu","m",26,1
"bm3036",2,2,"Bokulu","m",26,1
"bm3036",2,2,"Bokulu","m",48,0
"bm3036",2,2,"Bokulu","m",4,1
"bm3036",2,2,"Bokulu","m",41,0
"bm3036",2,2,"Bokulu","m",20,0
"bm3036",2,2,"Bokulu","m",36,1
"bm3036",2,2,"Bokulu","m",21,1
"bm3036",2,2,"Bokulu","m",6,0
"bm3036",2,2,"Bokulu","m",10,0
"bm3036",2,2,"Bokulu","m",1,0
"bm3036",2,2,"Bokulu","m",16,1
"bm3036",2,2,"Bokulu","m",29,1
"bm3036",2,2,"Bokulu","m",27,1
"bm3036",2,2,"Bokulu","m",7,0
"bm3036",2,2,"Bokulu","m",38,0
"bm3033",2,1,"Bokulu","f",10,0
"bm3033",2,1,"Bokulu","f",26,1
"bm3033",2,1,"Bokulu","f",6,0
"bm3033",2,1,"Bokulu","f",4,1
"bm3033",2,1,"Bokulu","f",22,0
"bm3033",2,1,"Bokulu","f",47,1
"bm3033",2,1,"Bokulu","f",37,1
"bm3033",2,1,"Bokulu","f",42,1
"bm3033",2,1,"Bokulu","f",27,1
"bm3033",2,1,"Bokulu","f",29,1
"bm3033",2,1,"Bokulu","f",2,1
"bm3033",2,1,"Bokulu","f",7,0
"bm3033",2,1,"Bokulu","f",20,0
"bm3033",2,1,"Bokulu","f",36,1
"bm3033",2,1,"Bokulu","f",16,1
"bm3035",2,1,"Bokulu","m",25,0
"bm3035",2,1,"Bokulu","m",1,0
"bm3035",2,1,"Bokulu","m",21,1
"bm3035",2,1,"Bokulu","m",27,1
"bm3035",2,1,"Bokulu","m",36,1
"bm3035",2,1,"Bokulu","m",47,1
"bm3035",2,1,"Bokulu","m",6,0
"bm3035",2,1,"Bokulu","m",10,0
"bm3035",2,1,"Bokulu","m",37,1
"bm3035",2,1,"Bokulu","m",19,1
"bm3035",2,1,"Bokulu","m",42,1
"bm3035",2,1,"Bokulu","m",15,0
"bm3035",2,1,"Bokulu","m",4,1
"bm3035",2,1,"Bokulu","m",8,1
"bm3035",2,1,"Bokulu","m",29,1
"bm3023",2,1,"Bokulu","f",15,0
"bm3023",2,1,"Bokulu","f",NA,NA
"bm3023",2,1,"Bokulu","f",6,0
"bm3023",2,1,"Bokulu","f",8,1
"bm3023",2,1,"Bokulu","f",10,0
"bm3023",2,1,"Bokulu","f",20,0
"bm3023",2,1,"Bokulu","f",38,0
"bm3023",2,1,"Bokulu","f",48,0
"bm3023",2,1,"Bokulu","f",35,0
"bm3023",2,1,"Bokulu","f",22,0
"bm3023",2,1,"Bokulu","f",30,0
"bm3023",2,1,"Bokulu","f",25,0
"bm3023",2,1,"Bokulu","f",41,0
"bm3023",2,1,"Bokulu","f",1,0
"bm3023",2,1,"Bokulu","f",NA,NA
"bm3025",2,1,"Bokulu","f",10,0
"bm3025",2,1,"Bokulu","f",6,0
"bm3025",2,1,"Bokulu","f",20,0
"bm3025",2,1,"Bokulu","f",15,0
"bm3025",2,1,"Bokulu","f",8,1
"bm3025",2,1,"Bokulu","f",41,0
"bm3025",2,1,"Bokulu","f",1,0
"bm3025",2,1,"Bokulu","f",38,0
"bm3025",2,1,"Bokulu","f",28,0
"bm3025",2,1,"Bokulu","f",35,0
"bm3025",2,1,"Bokulu","f",30,0
"bm3025",2,1,"Bokulu","f",22,0
"bm3025",2,1,"Bokulu","f",25,0
"bm3025",2,1,"Bokulu","f",48,0
"bm3025",2,1,"Bokulu","f",4,1
"bm3041",2,1,"Bokulu","f",1,0
"bm3041",2,1,"Bokulu","f",25,0
"bm3041",2,1,"Bokulu","f",NA,NA
"bm3041",2,1,"Bokulu","f",29,1
"bm3041",2,1,"Bokulu","f",41,0
"bm3041",2,1,"Bokulu","f",15,0
"bm3041",2,1,"Bokulu","f",6,0
"bm3041",2,1,"Bokulu","f",3,0
"bm3041",2,1,"Bokulu","f",9,1
"bm3041",2,1,"Bokulu","f",7,0
"bm3041",2,1,"Bokulu","f",NA,NA
"bm3041",2,1,"Bokulu","f",20,0
"bm3041",2,1,"Bokulu","f",48,0
"bm3041",2,1,"Bokulu","f",27,1
"bm3041",2,1,"Bokulu","f",36,1
"bm3029",2,1,"Bokulu","f",41,0
"bm3029",2,1,"Bokulu","f",15,0
"bm3029",2,1,"Bokulu","f",10,0
"bm3029",2,1,"Bokulu","f",20,0
"bm3029",2,1,"Bokulu","f",8,1
"bm3029",2,1,"Bokulu","f",1,0
"bm3029",2,1,"Bokulu","f",38,0
"bm3029",2,1,"Bokulu","f",28,0
"bm3029",2,1,"Bokulu","f",35,0
"bm3029",2,1,"Bokulu","f",30,0
"bm3029",2,1,"Bokulu","f",25,0
"bm3029",2,1,"Bokulu","f",22,0
"bm3029",2,1,"Bokulu","f",4,1
"bm3029",2,1,"Bokulu","f",48,0
"bm3029",2,1,"Bokulu","f",6,0
"bm3024",2,1,"Bokulu","f",22,0
"bm3024",2,1,"Bokulu","f",35,0
"bm3024",2,1,"Bokulu","f",25,0
"bm3024",2,1,"Bokulu","f",29,1
"bm3024",2,1,"Bokulu","f",27,1
"bm3024",2,1,"Bokulu","f",47,1
"bm3024",2,1,"Bokulu","f",20,0
"bm3024",2,1,"Bokulu","f",38,0
"bm3024",2,1,"Bokulu","f",7,0
"bm3024",2,1,"Bokulu","f",10,0
"bm3024",2,1,"Bokulu","f",6,0
"bm3024",2,1,"Bokulu","f",3,0
"bm3024",2,1,"Bokulu","f",1,0
"bm3024",2,1,"Bokulu","f",15,0
"bm3024",2,1,"Bokulu","f",42,1
"bm75436",1,2,"Bokulu","m",6,0
"bm75436",1,2,"Bokulu","m",21,1
"bm75436",1,2,"Bokulu","m",48,0
"bm75436",1,2,"Bokulu","m",26,1
"bm75436",1,2,"Bokulu","m",1,0
"bm75436",1,2,"Bokulu","m",36,1
"bm75436",1,2,"Bokulu","m",10,0
"bm75436",1,2,"Bokulu","m",16,1
"bm75436",1,2,"Bokulu","m",29,1
"bm75436",1,2,"Bokulu","m",41,0
"bm75436",1,2,"Bokulu","m",7,0
"bm75436",1,2,"Bokulu","m",38,0
"bm75436",1,2,"Bokulu","m",20,0
"bm75436",1,2,"Bokulu","m",27,1
"bm75436",1,2,"Bokulu","m",4,1
"bm81940",1,2,"Bokulu","m",27,1
"bm81940",1,2,"Bokulu","m",4,1
"bm81940",1,2,"Bokulu","m",20,0
"bm81940",1,2,"Bokulu","m",7,0
"bm81940",1,2,"Bokulu","m",41,0
"bm81940",1,2,"Bokulu","m",38,0
"bm81940",1,2,"Bokulu","m",16,1
"bm81940",1,2,"Bokulu","m",29,1
"bm81940",1,2,"Bokulu","m",6,0
"bm81940",1,2,"Bokulu","m",21,1
"bm81940",1,2,"Bokulu","m",1,0
"bm81940",1,2,"Bokulu","m",48,0
"bm81940",1,2,"Bokulu","m",26,1
"bm81940",1,2,"Bokulu","m",36,1
"bm81940",1,2,"Bokulu","m",10,0
"bm69666",1,2,"Bokulu","m",7,0
"bm69666",1,2,"Bokulu","m",29,1
"bm69666",1,2,"Bokulu","m",38,0
"bm69666",1,2,"Bokulu","m",16,1
"bm69666",1,2,"Bokulu","m",20,0
"bm69666",1,2,"Bokulu","m",4,1
"bm69666",1,2,"Bokulu","m",27,1
"bm69666",1,2,"Bokulu","m",41,0
"bm69666",1,2,"Bokulu","m",36,1
"bm69666",1,2,"Bokulu","m",10,0
"bm69666",1,2,"Bokulu","m",26,1
"bm69666",1,2,"Bokulu","m",1,0
"bm69666",1,2,"Bokulu","m",48,0
"bm69666",1,2,"Bokulu","m",21,1
"bm69666",1,2,"Bokulu","m",6,0
"bm45801",1,2,"Bokulu","f",20,0
"bm45801",1,2,"Bokulu","f",15,0
"bm45801",1,2,"Bokulu","f",42,1
"bm45801",1,2,"Bokulu","f",26,1
"bm45801",1,2,"Bokulu","f",4,1
"bm45801",1,2,"Bokulu","f",29,1
"bm45801",1,2,"Bokulu","f",6,0
"bm45801",1,2,"Bokulu","f",22,0
"bm45801",1,2,"Bokulu","f",7,0
"bm45801",1,2,"Bokulu","f",37,1
"bm45801",1,2,"Bokulu","f",27,1
"bm45801",1,2,"Bokulu","f",36,1
"bm45801",1,2,"Bokulu","f",10,0
"bm45801",1,2,"Bokulu","f",48,0
"bm45801",1,2,"Bokulu","f",2,1
"bm89682",1,2,"Bokulu","f",36,1
"bm89682",1,2,"Bokulu","f",22,0
"bm89682",1,2,"Bokulu","f",15,0
"bm89682",1,2,"Bokulu","f",29,1
"bm89682",1,2,"Bokulu","f",10,0
"bm89682",1,2,"Bokulu","f",27,1
"bm89682",1,2,"Bokulu","f",42,1
"bm89682",1,2,"Bokulu","f",6,0
"bm89682",1,2,"Bokulu","f",20,0
"bm89682",1,2,"Bokulu","f",7,0
"bm89682",1,2,"Bokulu","f",37,1
"bm89682",1,2,"Bokulu","f",3,0
"bm89682",1,2,"Bokulu","f",1,0
"bm89682",1,2,"Bokulu","f",48,0
"bm89682",1,2,"Bokulu","f",25,0
"bm96333",1,2,"Bokulu","f",27,1
"bm96333",1,2,"Bokulu","f",10,0
"bm96333",1,2,"Bokulu","f",29,1
"bm96333",1,2,"Bokulu","f",21,1
"bm96333",1,2,"Bokulu","f",6,0
"bm96333",1,2,"Bokulu","f",35,0
"bm96333",1,2,"Bokulu","f",25,0
"bm96333",1,2,"Bokulu","f",48,0
"bm96333",1,2,"Bokulu","f",1,0
"bm96333",1,2,"Bokulu","f",3,0
"bm96333",1,2,"Bokulu","f",20,0
"bm96333",1,2,"Bokulu","f",42,1
"bm96333",1,2,"Bokulu","f",15,0
"bm96333",1,2,"Bokulu","f",7,0
"bm96333",1,2,"Bokulu","f",37,1
"bm68503",1,2,"Bokulu","f",3,0
"bm68503",1,2,"Bokulu","f",1,0
"bm68503",1,2,"Bokulu","f",48,0
"bm68503",1,2,"Bokulu","f",25,0
"bm68503",1,2,"Bokulu","f",36,1
"bm68503",1,2,"Bokulu","f",6,0
"bm68503",1,2,"Bokulu","f",21,1
"bm68503",1,2,"Bokulu","f",29,1
"bm68503",1,2,"Bokulu","f",9,1
"bm68503",1,2,"Bokulu","f",27,1
"bm68503",1,2,"Bokulu","f",37,1
"bm68503",1,2,"Bokulu","f",7,0
"bm68503",1,2,"Bokulu","f",15,0
"bm68503",1,2,"Bokulu","f",41,0
"bm68503",1,2,"Bokulu","f",20,0
"bm18435",1,2,"Bokulu","m",27,1
"bm18435",1,2,"Bokulu","m",7,0
"bm18435",1,2,"Bokulu","m",15,0
"bm18435",1,2,"Bokulu","m",21,1
"bm18435",1,2,"Bokulu","m",6,0
"bm18435",1,2,"Bokulu","m",20,0
"bm18435",1,2,"Bokulu","m",42,1
"bm18435",1,2,"Bokulu","m",10,0
"bm18435",1,2,"Bokulu","m",38,0
"bm18435",1,2,"Bokulu","m",4,1
"bm18435",1,2,"Bokulu","m",26,1
"bm18435",1,2,"Bokulu","m",29,1
"bm18435",1,2,"Bokulu","m",36,1
"bm18435",1,2,"Bokulu","m",48,0
"bm18435",1,2,"Bokulu","m",1,0
"bm75642",1,2,"Bokulu","f",10,0
"bm75642",1,2,"Bokulu","f",7,0
"bm75642",1,2,"Bokulu","f",26,1
"bm75642",1,2,"Bokulu","f",4,1
"bm75642",1,2,"Bokulu","f",41,0
"bm75642",1,2,"Bokulu","f",6,0
"bm75642",1,2,"Bokulu","f",29,1
"bm75642",1,2,"Bokulu","f",37,1
"bm75642",1,2,"Bokulu","f",20,0
"bm75642",1,2,"Bokulu","f",36,1
"bm75642",1,2,"Bokulu","f",22,0
"bm75642",1,2,"Bokulu","f",15,0
"bm75642",1,2,"Bokulu","f",48,0
"bm75642",1,2,"Bokulu","f",27,1
"bm75642",1,2,"Bokulu","f",1,0
"dj2671",2,1,"Dibumba","m",37,1
"dj2671",2,1,"Dibumba","m",22,0
"dj2671",2,1,"Dibumba","m",36,1
"dj2671",2,1,"Dibumba","m",25,0
